marker	chr	pos	bp
JAX00294418	10	41.6270035	84644968
JAX00294423	10	41.6270036	84648609
JAX00294425	10	41.6270037	84648736
JAX00020392	10	41.6270038	84652833
JAX00294427	10	41.6270039	84657418
JAX00020395	10	41.627004	84683453
JAX00294429	10	41.6270041	84706904
JAX00294432	10	41.6270042	84733076
JAX00020398	10	41.6270043	84734190
JAX00294437	10	41.6270044	84748041
JAX00294441	10	41.6270045	84751850
JAX00294445	10	41.6270046	84754809
JAX00294449	10	41.6270047	84781479
JAX00294450	10	41.6270048	84803656
JAX00020404	10	41.6275	84806132
JAX00020407	10	41.6566	84863943
JAX00294463	10	41.6572	84865085
JAX00294468	10	41.6614	84873366
JAX00294469	10	41.6620	84874678
JAX00294470	10	41.6622	84875015
JAX00020408	10	41.6631	84876774
JAX00020409	10	41.6641	84878717
JAX00294472	10	41.6645	84879622
JAX00294473	10	41.6654	84881352
JAX00020412	10	41.6840	84918324
JAX00294481	10	41.6858	84921798
JAX00294482	10	41.6876	84925315
JAX00294483	10	41.6886	84927388
JAX00294485	10	41.6899	84929952
JAX00294488	10	41.6929	84935913
JAX00294490	10	41.6932	84936462
JAX00020413	10	41.6947	84939376
JAX00020415	10	41.6984	84946870
JAX00020416	10	41.7142	84978069
JAX00294507	10	41.7214	84992477
JAX00020419	10	41.7270	85003644
JAX00294512	10	41.7270001	85018229
JAX00020420	10	41.7270002	85020248
JAX00294515	10	41.7270003	85025056
JAX00294517	10	41.7270004	85032813
JAX00294520	10	41.7270005	85036435
JAX00294532	10	41.7270006	85056350
JAX00294536	10	41.7270007	85069295
JAX00294543	10	41.7270008	85078480
JAX00294546	10	41.7270009	85085601
JAX00294548	10	41.727001	85086312
JAX00294549	10	41.7270011	85095929
JAX00020426	10	41.7270012	85101057
JAX00294558	10	41.7270013	85125698
JAX00294570	10	41.7270014	85170354
JAX00294572	10	41.7270015	85195591
JAX00294579	10	41.7270016	85203971
JAX00294600	10	41.7270017	85302555
JAX00294602	10	41.7270018	85320464
JAX00020443	10	41.7281	85336238
JAX00020445	10	41.7286	85336651
JAX00020446	10	41.7635	85364715
JAX00294605	10	41.7707	85370537
JAX00294606	10	41.7712	85370930
JAX00294611	10	41.7951	85390225
JAX00294613	10	41.8049	85398110
JAX00294614	10	41.8051	85398202
JAX00020450	10	41.8299	85418193
JAX00294624	10	41.8603	85442715
JAX00294625	10	41.8673	85448319
JAX00294630	10	41.9092	85482101
JAX00294635	10	41.9299	85498736
JAX00196218	10	41.9780	85537549
JAX00294646	10	42.0086	85562179
JAX00020462	10	42.0620	85591248
JAX00196219	10	42.0624	85591346
JAX00294649	10	42.0949	85598642
JAX00294656	10	42.2130	85625187
JAX00294657	10	42.2206	85626895
JAX00294658	10	42.2248	85627840
JAX00294664	10	42.2928	85643126
JAX00020468	10	42.3263	85650647
JAX00020469	10	42.3736	85661280
JAX00294673	10	42.3838	85663575
JAX00294674	10	42.4306	85674090
JAX00294675	10	42.4314	85674272
JAX00294678	10	42.4492	85678278
JAX00294679	10	42.4516	85678813
JAX00294680	10	42.4521	85678929
JAX00294681	10	42.4547	85679504
JAX00294683	10	42.4773	85684596
JAX00294684	10	42.4895	85687330
JAX00294686	10	42.5436	85699492
JAX00294691	10	42.6365	85720381
JAX00294693	10	42.6481	85722985
JAX00294695	10	42.6617	85726041
JAX00294696	10	42.6685	85727561
JAX00196224	10	42.6926	85732986
JAX00020473	10	42.7037	85735472
JAX00294697	10	42.7077	85736369
JAX00294704	10	42.7604	85748218
JAX00294705	10	42.8095	85759260
JAX00020479	10	42.8290	85813467
JAX00294722	10	42.8290001	85829456
JAX00294723	10	42.8290002	85831067
JAX00294724	10	42.8290003	85841971
JAX00294726	10	42.8290004	85855917
JAX00294727	10	42.8290005	85867411
JAX00196228	10	42.8290006	85888440
JAX00294735	10	42.8290007	85907368
JAX00294736	10	42.8290008	85908032
JAX00020489	10	42.8459	85936610
JAX00294748	10	42.8839	85986482
JAX00294749	10	42.8872	85990789
JAX00294750	10	42.8953	86001471
JAX00294753	10	42.9186	86031957
JAX00294754	10	42.9199	86033643
JAX00294758	10	42.9357	86053293
JAX00294762	10	42.9682	86082063
JAX00294772	10	43.0129	86121665
JAX00294773	10	43.0135	86122155
JAX00294774	10	43.0139	86122532
JAX00294778	10	43.0214	86129200
JAX00294779	10	43.0233	86130840
JAX00020503	10	43.0324	86138925
JAX00020504	10	43.0325	86139002
JAX00294780	10	43.0494	86153988
JAX00294784	10	43.0540	86158009
JAX00020506	10	43.0603	86163656
JAX00294791	10	43.0615	86164691
JAX00294793	10	43.0617	86164833
JAX00020507	10	43.0844	86184955
JAX00294796	10	43.0997	86201819
JAX00294800	10	43.1177	86251283
JAX00294801	10	43.1186	86253840
JAX00294804	10	43.1352	86299668
JAX00020516	10	43.1370	86304630
JAX00294813	10	43.1441	86324150
JAX00294814	10	43.1443	86324492
JAX00294816	10	43.1482	86335500
JAX00294822	10	43.1895	86366760
JAX00294823	10	43.1917	86367851
JAX00294824	10	43.2032	86373600
JAX00294825	10	43.2179	86380934
JAX00294826	10	43.2255	86384697
JAX00294828	10	43.2262	86385069
JAX00294830	10	43.2351	86389494
JAX00294831	10	43.2356	86389738
JAX00294834	10	43.2456	86394696
JAX00294835	10	43.2481	86395970
JAX00294837	10	43.2517	86397721
JAX00294848	10	43.4014	86472303
JAX00294849	10	43.4023	86472742
JAX00294854	10	43.5014	86522087
JAX00294863	10	43.5346	86538623
JAX00294869	10	43.5549	86548708
JAX00294870	10	43.5549001	86548737
JAX00020535	10	43.5559	86549236
JAX00294874	10	43.5640	86553252
JAX00294878	10	43.5688	86555625
JAX00294881	10	43.5755	86558971
JAX00020537	10	43.5838	86592217
JAX00020541	10	43.5891	86614581
JAX00294904	10	43.5915	86624699
JAX00294905	10	43.5917	86625268
JAX00294906	10	43.5937	86633954
JAX00294907	10	43.5939	86634700
JAX00294908	10	43.5974	86649200
JAX00294910	10	43.5987	86654688
JAX00294912	10	43.6048	86680685
JAX00294913	10	43.6062	86686384
JAX00196242	10	43.6128	86714356
JAX00294921	10	43.6165	86729746
JAX00294922	10	43.6167	86730763
JAX00294923	10	43.6180	86736205
JAX00020550	10	43.6209	86748349
JAX00294926	10	43.6224	86754791
JAX00294927	10	43.6224001	86754868
JAX00294929	10	43.6258	86769031
JAX00294930	10	43.6258001	86769218
JAX00020552	10	43.6287	86781103
JAX00196244	10	43.6291	86783192
JAX00294936	10	43.6328	86798410
JAX00294950	10	43.6360	86850332
JAX00020557	10	43.6360001	86855161
JAX00020559	10	43.6360002	86873800
JAX00294954	10	43.6360003	86874006
JAX00020561	10	43.6360004	86885200
JAX00020563	10	43.6360005	86933283
JAX00020564	10	43.6360006	86935927
JAX00020565	10	43.6360007	86935986
JAX00294965	10	43.6360008	86936889
JAX00294967	10	43.6360009	86957562
JAX00294968	10	43.636001	86958023
JAX00294970	10	43.6360011	86962220
JAX00020566	10	43.6379	86970349
JAX00020567	10	43.6380	86970515
JAX00196250	10	43.6485	86993138
JAX00294986	10	43.6975	87098537
JAX00020575	10	43.6981	87099975
JAX00294992	10	43.7010	87137952
JAX00294995	10	43.7010001	87146894
JAX00020578	10	43.7010002	87148492
JAX00020579	10	43.7010003	87156073
JAX00020580	10	43.7010004	87159767
JAX00294998	10	43.7010005	87163546
JAX00295004	10	43.7010006	87176315
JAX00295005	10	43.7010007	87186348
JAX00020583	10	43.7010008	87195239
JAX00020586	10	43.7010009	87235141
JAX00295010	10	43.701001	87242583
JAX00196255	10	43.7010011	87296270
JAX00295011	10	43.7010012	87296530
JAX00020591	10	43.7010013	87298872
JAX00295015	10	43.7010014	87324739
JAX00020595	10	43.7010015	87341890
JAX00295022	10	43.7010016	87347867
JAX00020597	10	43.7010017	87379686
JAX00295024	10	43.7010018	87382343
JAX00295030	10	43.7010019	87430640
JAX00020601	10	43.701002	87430804
JAX00295038	10	43.7010021	87467128
JAX00020606	10	43.7010022	87509992
JAX00196259	10	43.7010023	87513075
JAX00020608	10	43.7010024	87520707
JAX00295050	10	43.7010025	87524770
JAX00295053	10	43.7010026	87541544
JAX00020610	10	43.7010027	87554904
JAX00196261	10	43.7010028	87555431
JAX00295064	10	43.7010029	87564810
JAX00295065	10	43.701003	87564885
JAX00295067	10	43.7010031	87565641
JAX00295068	10	43.7010032	87574049
JAX00295074	10	43.7010033	87588448
JAX00295077	10	43.7010034	87598488
JAX00295078	10	43.7010035	87601708
JAX00295080	10	43.7010036	87604788
JAX00295086	10	43.7010037	87622985
JAX00295091	10	43.7010038	87646772
JAX00295093	10	43.7010039	87649628
JAX00295095	10	43.701004	87649959
JAX00295100	10	43.7010041	87653197
JAX00295107	10	43.7010042	87667134
JAX00295109	10	43.7010043	87671526
JAX00295115	10	43.7263	87702172
JAX00295116	10	43.7265	87702454
JAX00295118	10	43.7316	87707772
JAX00295119	10	43.7502	87727265
JAX00020623	10	43.7601	87737660
JAX00295124	10	43.7639	87741628
JAX00295132	10	43.7922	87771302
JAX00295145	10	43.8468	87828631
JAX00295147	10	43.8549	87837077
JAX00295150	10	43.8679	87850727
JAX00295153	10	43.8687	87851565
JAX00295155	10	43.8696	87852512
JAX00295165	10	43.8812	87864720
JAX00020634	10	43.8822	87865738
JAX00295166	10	43.8837	87867357
JAX00020636	10	43.9182	87903469
JAX00295181	10	43.9320	87917996
JAX00295185	10	43.9438	87930331
JAX00295186	10	43.9451	87931717
JAX00295192	10	43.9953	87984350
JAX00020642	10	43.9961	87985237
JAX00020643	10	44.0044	87993898
JAX00295203	10	44.0278	88018458
JAX00295205	10	44.0347	88025704
JAX00295208	10	44.0399	88031128
JAX00295210	10	44.0602	88052417
JAX00020647	10	44.0602001	88052489
JAX00295213	10	44.0813	88074631
JAX00020649	10	44.0817	88075022
JAX00295216	10	44.0832	88076625
JAX00295224	10	44.1051	88099525
JAX00196273	10	44.1095	88104213
JAX00295226	10	44.1103	88105019
JAX00295230	10	44.1153	88110317
JAX00295234	10	44.1222	88117534
JAX00295235	10	44.1268	88122378
JAX00295240	10	44.1390	88135080
JAX00020654	10	44.1490	88145605
JAX00295244	10	44.1501	88146758
JAX00295245	10	44.1505	88147245
JAX00295249	10	44.1577	88154710
JAX00295252	10	44.1664	88163868
JAX00020656	10	44.1833	88181607
JAX00295257	10	44.1851	88183509
JAX00295263	10	44.2087	88208217
JAX00295269	10	44.2157	88215631
JAX00020662	10	44.2411	88242200
JAX00020666	10	44.2885	88292002
JAX00295281	10	44.2887	88292183
JAX00295283	10	44.3109	88315479
JAX00295290	10	44.3283	88333762
JAX00295292	10	44.3300	88335525
JAX00020668	10	44.3310	88336509
JAX00295295	10	44.3325	88338153
JAX00295298	10	44.3351	88340869
JAX00295300	10	44.3383	88344214
JAX00295302	10	44.3386	88344549
JAX00295304	10	44.3408	88346856
JAX00020670	10	44.3411	88347162
JAX00295307	10	44.3431	88349190
JAX00020672	10	44.3812	88381445
JAX00295320	10	44.3986	88393620
JAX00295326	10	44.4095	88401235
JAX00020674	10	44.4108	88402141
JAX00020676	10	44.4115	88402671
JAX00295332	10	44.4116	88402723
JAX00295333	10	44.4868	88455339
JAX00295334	10	44.4883	88456368
JAX00187374	10	44.5377	88490937
JAX00295338	10	44.5436	88495046
JAX00295339	10	44.5488	88498685
JAX00295340	10	44.5512	88500339
JAX00295341	10	44.5523	88501121
JAX00020683	10	44.5930	88529589
JAX00295348	10	44.6020	88535894
JAX00295349	10	44.6023	88536129
JAX00295350	10	44.6025	88536204
JAX00295352	10	44.6141	88544318
JAX00295357	10	44.6181	88547121
JAX00295358	10	44.6184	88547326
JAX00295360	10	44.6391	88561807
JAX00295364	10	44.6936	88599964
JAX00295367	10	44.6953	88601172
JAX00020689	10	44.6992	88603886
JAX00295370	10	44.7129	88613487
JAX00295371	10	44.7137	88614022
JAX00295373	10	44.7211	88619199
JAX00020691	10	44.7213	88619348
JAX00295378	10	44.7486	88638466
JAX00295380	10	44.7541	88642284
JAX00295382	10	44.7561	88643674
JAX00295384	10	44.7575	88644648
JAX00295385	10	44.7593	88645938
JAX00295390	10	44.8306	88695789
JAX00020697	10	44.8396	88702060
JAX00295398	10	44.8582	88715080
JAX00020698	10	44.8691	88722723
JAX00295404	10	44.8764	88727807
JAX00295405	10	44.8785	88729301
JAX00295407	10	44.8788	88729515
JAX00295408	10	44.8797	88730141
JAX00020700	10	44.9003	88744576
JAX00295413	10	44.9025	88746066
JAX00295422	10	44.9749	88796731
JAX00020704	10	44.9750	88810410
JAX00020705	10	44.9750001	88810777
JAX00196286	10	44.9750002	88820096
JAX00020706	10	44.9750003	88825062
JAX00295434	10	44.9750004	88854408
JAX00020708	10	44.9750005	88863891
JAX00295436	10	44.9750006	88867239
JAX00020710	10	44.9750007	88887850
JAX00020711	10	44.9750008	88891181
JAX00020712	10	44.9750009	88917044
JAX00020714	10	44.975001	88922971
JAX00295448	10	44.9750011	88929830
JAX00020715	10	44.9750012	88934642
JAX00295449	10	44.9750013	88934747
JAX00295454	10	44.9750014	88954167
JAX00295455	10	44.9750015	88954198
JAX00020716	10	44.9750016	88983678
JAX00295469	10	44.9750017	88995233
JAX00295470	10	44.9750018	88995414
JAX00295474	10	44.9750019	88999585
JAX00020720	10	44.975002	89002335
JAX00020721	10	44.9750021	89002466
JAX00020723	10	45.0106	89054462
JAX00020725	10	45.0342	89081128
JAX00295494	10	45.0498	89098710
JAX00020727	10	45.0664	89117460
JAX00295501	10	45.0670	89127383
JAX00295502	10	45.0670001	89133227
JAX00295504	10	45.0711	89145496
JAX00295505	10	45.0716	89145708
JAX00020730	10	45.0717	89145781
JAX00295509	10	45.0932	89154823
JAX00295511	10	45.0935	89154941
JAX00295513	10	45.1171	89164852
JAX00020731	10	45.1537	89180238
JAX00020733	10	45.1691	89186718
JAX00295514	10	45.1944	89197382
JAX00020734	10	45.2153	89206135
JAX00295519	10	45.2734	89230567
JAX00295523	10	45.2830	89234615
JAX00295526	10	45.2840	89237213
JAX00295529	10	45.2840001	89239750
JAX00020737	10	45.2840002	89248537
JAX00295533	10	45.2840003	89259176
JAX00020739	10	45.2840004	89259460
JAX00295540	10	45.2840005	89284286
JAX00295545	10	45.2840006	89315696
JAX00295546	10	45.2840007	89315942
JAX00295550	10	45.2840008	89317874
JAX00295556	10	45.2840009	89340704
JAX00020743	10	45.284001	89349510
JAX00020744	10	45.2840011	89350891
JAX00020745	10	45.2840012	89351867
JAX00295561	10	45.2840013	89352805
JAX00295563	10	45.2840014	89360784
JAX00295564	10	45.2840015	89363443
JAX00295567	10	45.2840016	89373342
JAX00295569	10	45.2840017	89377310
JAX00020747	10	45.2840018	89377405
JAX00295576	10	45.2840019	89424104
JAX00295580	10	45.284002	89429881
JAX00295585	10	45.2840021	89434718
JAX00295588	10	45.2840022	89470130
JAX00295590	10	45.2840023	89471979
JAX00295592	10	45.2840024	89472510
JAX00295593	10	45.2840025	89472647
JAX00295598	10	45.2840026	89476893
JAX00295601	10	45.2840027	89490400
JAX00295602	10	45.2840028	89490498
JAX00020755	10	45.2840029	89492911
JAX00295604	10	45.284003	89503472
JAX00020756	10	45.2840031	89506612
JAX00295606	10	45.2840032	89511572
JAX00295609	10	45.2840033	89513366
JAX00295611	10	45.2840034	89515040
JAX00295613	10	45.2840035	89549296
JAX00020761	10	45.2840036	89575887
JAX00020762	10	45.2840037	89576418
JAX00295621	10	45.2840038	89576974
JAX00020763	10	45.2840039	89577704
JAX00295623	10	45.284004	89598546
JAX00295624	10	45.2840041	89612902
JAX00295626	10	45.2840042	89616770
JAX00295630	10	45.2840043	89621390
JAX00295631	10	45.2840044	89640882
JAX00020767	10	45.2840045	89655862
JAX00020768	10	45.2840046	89655954
JAX00295640	10	45.2840047	89657306
JAX00295646	10	45.2840048	89676774
JAX00020771	10	45.2840049	89703068
JAX00020772	10	45.284005	89703142
JAX00295655	10	45.2840051	89738943
JAX00295657	10	45.2840052	89739685
JAX00295659	10	45.2840053	89761862
JAX00020778	10	45.2840054	89783268
JAX00295665	10	45.2840055	89801267
JAX00295668	10	45.2840056	89801542
JAX00295669	10	45.2840057	89801572
JAX00295673	10	45.2840058	89807443
JAX00020779	10	45.2840059	89810811
JAX00020782	10	45.284006	89848139
JAX00020783	10	45.2840061	89848985
JAX00020784	10	45.2840062	89854230
JAX00295682	10	45.2840063	89860627
JAX00295683	10	45.2840064	89870125
JAX00295684	10	45.2840065	89871463
JAX00295687	10	45.2840066	89875541
JAX00295693	10	45.2840067	89887129
JAX00295694	10	45.2840068	89887514
JAX00295699	10	45.2840069	89897713
JAX00295703	10	45.284007	89926821
JAX00295704	10	45.2840071	89927315
JAX00295705	10	45.2840072	89940310
JAX00295710	10	45.2840073	89949518
JAX00020791	10	45.2840074	89960651
JAX00295716	10	45.2920	89994559
JAX00295720	10	45.3016	90019297
JAX00020794	10	45.3019	90019949
JAX00295722	10	45.3056	90029365
JAX00295723	10	45.3070	90033061
JAX00295724	10	45.3072	90033552
JAX00020797	10	45.3169	90058193
JAX00295731	10	45.3239	90076046
JAX00295739	10	45.3366	90108531
JAX00295741	10	45.3370	90109584
JAX00295742	10	45.3474	90135963
JAX00295743	10	45.3475	90136405
JAX00295744	10	45.3476	90136550
JAX00020805	10	45.3485	90138990
JAX00295746	10	45.3579	90162966
JAX00295748	10	45.3588	90165200
JAX00295750	10	45.3616	90172400
JAX00020809	10	45.3795	90218037
JAX00295755	10	45.3801	90219479
JAX00295756	10	45.3865	90235792
JAX00295758	10	45.3866	90236183
JAX00295766	10	45.3896	90243882
JAX00295767	10	45.3897	90243915
JAX00020814	10	45.3929	90252187
JAX00295773	10	45.3981	90265486
JAX00295775	10	45.4012	90273351
JAX00295777	10	45.4019	90275226
JAX00295778	10	45.4029	90277803
JAX00295783	10	45.4074	90289172
JAX00196314	10	45.4158	90310568
JAX00295789	10	45.4246	90333159
JAX00295795	10	45.4312	90349909
JAX00295796	10	45.4339	90356911
JAX00196316	10	45.4406	90373866
JAX00295801	10	45.4417	90376810
JAX00295802	10	45.4418	90376931
JAX00295803	10	45.4418001	90377092
JAX00295811	10	45.4677	90443012
JAX00295816	10	45.4735	90458011
JAX00295821	10	45.4809	90476922
JAX00295823	10	45.4818	90479042
JAX00020829	10	45.4819	90479328
JAX00020830	10	45.4865	90491092
JAX00295824	10	45.4889	90497173
JAX00020832	10	45.4957	90514486
JAX00020833	10	45.4999	90523511
JAX00295827	10	45.5001	90523607
JAX00020834	10	45.5003	90523699
JAX00295834	10	45.5196	90534297
JAX00295838	10	45.5269	90538304
JAX00295849	10	45.5525	90552380
JAX00295850	10	45.5532	90552752
JAX00295852	10	45.5881	90571961
JAX00295855	10	45.6220	90590566
JAX00295859	10	45.7381	90654306
JAX00020842	10	45.7481	90659814
JAX00196323	10	45.7713	90672572
JAX00295867	10	45.8137	90695827
JAX00295872	10	45.8548	90718407
JAX00295875	10	45.9071	90747152
JAX00020851	10	45.9484	90769847
JAX00295878	10	45.9495	90770405
JAX00295882	10	46.0283	90813700
JAX00020858	10	46.0982	90852089
JAX00295889	10	46.1202	90864171
JAX00295890	10	46.1206	90864381
JAX00196328	10	46.1266	90867706
JAX00295893	10	46.1355	90872597
JAX00196330	10	46.1809	90919246
JAX00196331	10	46.1848	90924048
JAX00020863	10	46.1934	90934821
JAX00020864	10	46.2018	90945308
JAX00020865	10	46.2041	90948265
JAX00295899	10	46.2147	90961515
JAX00295900	10	46.2158	90962861
JAX00295902	10	46.2161	90963204
JAX00295905	10	46.2208	90969063
JAX00020867	10	46.2283	90978418
JAX00295909	10	46.2433	90997262
JAX00295910	10	46.2457	91000188
JAX00020870	10	46.2631	91022002
JAX00295914	10	46.2801	91043187
JAX00295915	10	46.2885	91053715
JAX00196333	10	46.2930	91059442
JAX00020874	10	46.2931	91059455
JAX00295919	10	46.3092	91079611
JAX00196336	10	46.3396	91117672
JAX00020875	10	46.3397	91117719
JAX00020877	10	46.3397001	91117796
JAX00295926	10	46.3696	91155224
JAX00020882	10	46.3923	91183558
JAX00020883	10	46.4003	91193557
JAX00295930	10	46.4051	91199561
JAX00196339	10	46.4340	91235765
JAX00295933	10	46.4346	91236495
JAX00020890	10	46.4852	91299723
JAX00295936	10	46.4854	91300015
JAX00295937	10	46.4886	91304031
JAX00295941	10	46.5205	91343933
JAX00020893	10	46.5295	91355142
JAX00295948	10	46.5416	91370303
JAX00020897	10	46.5517	91382830
JAX00020900	10	46.5816	91420340
JAX00295952	10	46.5911	91432164
JAX00295954	10	46.5915	91432637
JAX00295958	10	46.5972	91439744
JAX00295959	10	46.5973	91439917
JAX00295962	10	46.6005	91443861
JAX00295963	10	46.6007	91444120
JAX00295964	10	46.6023	91446142
JAX00295965	10	46.6023001	91446183
JAX00295969	10	46.6062	91451101
JAX00295970	10	46.6064	91451320
JAX00295971	10	46.6068	91451843
JAX00295972	10	46.6069	91451878
JAX00295974	10	46.6098	91455602
JAX00295976	10	46.6102	91456001
JAX00295977	10	46.6283	91478722
JAX00295978	10	46.6326	91484111
JAX00295981	10	46.6468	91501837
JAX00187383	10	46.6656	91525341
JAX00295993	10	46.7069	91577019
JAX00020913	10	46.7070	91577090
JAX00295995	10	46.7226	91596605
JAX00020914	10	46.7431	91622193
JAX00020915	10	46.7431001	91622245
JAX00296000	10	46.7649	91649511
JAX00020918	10	46.7752	91662331
JAX00020919	10	46.7752001	91662357
JAX00296008	10	46.7914	91682627
JAX00296010	10	46.8016	91695381
JAX00296013	10	46.8046	91699151
JAX00296014	10	46.8055	91700311
JAX00020921	10	46.8075	91702787
JAX00296015	10	46.8098	91705626
JAX00296017	10	46.8173	91715049
JAX00296019	10	46.8221	91721008
